user_id,puntaje_sisben,puntaje_centrado,elegible,tratado,edad,genero,estrato,tam_hogar,num_menores,zona,nivel_educativo,cod_departamento,cod_municipio
USER_001782,0.03875341641056958,0.0007534164105695781,0,0,44,2,2,3,0,1,4,73,73096
USER_001783,0.01742919438953497,-0.02057080561046503,1,1,43,2,1,6,1,1,3,50,50016
USER_001784,0.05140083945534404,0.013400839455344038,0,0,28,2,1,2,0,1,2,5,5048
USER_001785,0.04123659629401755,0.0032365962940175477,0,0,64,1,1,3,0,2,4,11,11048
USER_001786,0.018136727508026043,-0.019863272491973956,1,1,54,2,1,4,1,1,3,5,5057
USER_001787,0.03536186384425205,-0.0026381361557479485,1,1,20,2,1,3,1,1,3,54,54069
USER_001788,0.028717653916141252,-0.009282346083858747,1,0,43,2,2,2,1,1,3,54,54023
USER_001789,0.044787617656287707,0.0067876176562877075,0,1,51,2,3,5,0,2,2,11,11085
USER_001790,0.060106756690347166,0.022106756690347167,0,0,50,1,1,5,0,1,2,11,11055
USER_001791,0.011872412955313834,-0.026127587044686165,1,1,32,1,2,9,0,2,2,76,76024
USER_001792,0.04172539118721126,0.003725391187211262,0,0,19,1,2,7,0,1,4,25,25070
USER_001793,0.0375980080665004,-0.0004019919334996014,1,1,45,1,1,4,3,1,1,25,25004
USER_001794,0.05007010114675698,0.012070101146756981,0,0,37,2,1,2,3,1,4,66,66010
USER_001795,0.043197949423565335,0.005197949423565336,0,0,55,1,1,2,2,1,2,47,47012
USER_001796,0.028720460023917715,-0.009279539976082284,1,1,61,1,1,3,3,1,2,11,11042
USER_001797,0.03521419096500073,-0.0027858090349992676,1,0,70,2,1,5,1,2,3,11,11030
USER_001798,0.028059612147947666,-0.009940387852052333,1,1,33,2,1,5,0,1,3,66,66001
USER_001799,0.05614010707897898,0.01814010707897898,0,0,63,1,2,3,1,1,4,25,25019
USER_001800,0.040319674730079136,0.0023196747300791368,0,0,21,2,2,4,2,1,4,11,11037
USER_001801,0.06851786028629511,0.030517860286295113,0,0,25,1,1,3,0,1,4,76,76022
USER_001802,0.03909008779278069,0.0010900877927806918,0,0,61,2,1,3,1,1,5,66,66002
USER_001803,0.02937389849634306,-0.00862610150365694,1,1,72,2,2,3,1,1,3,66,66066
USER_001804,0.017294284110807596,-0.020705715889192403,1,1,63,2,3,4,3,2,2,68,68039
USER_001805,0.012952904856160826,-0.025047095143839175,1,1,37,1,2,2,3,1,2,11,11083
USER_001806,0.016237960854917657,-0.021762039145082342,1,1,43,1,1,3,0,1,4,11,11007
USER_001807,0.044006899765172254,0.006006899765172255,0,0,49,2,1,5,1,1,2,11,11095
USER_001808,0.04763087534844901,0.00963087534844901,0,0,30,1,3,4,3,1,4,54,54018
USER_001809,0.016282139469518002,-0.021717860530481997,1,1,22,2,2,5,0,2,2,11,11001
USER_001810,0.05342557471114173,0.015425574711141733,0,0,61,1,1,3,0,1,3,25,25065
USER_001811,0.03275408422474841,-0.005245915775251589,1,0,59,2,2,4,2,2,4,68,68082
USER_001812,0.04220189517978324,0.004201895179783241,0,0,70,2,1,2,1,1,2,5,5038
USER_001813,0.06418330942383137,0.026183309423831368,0,0,68,2,1,3,0,2,2,8,8067
USER_001814,0.05345258973798298,0.015452589737982983,0,0,30,2,1,7,1,1,1,19,19018
USER_001815,0.035972040281412515,-0.002027959718587484,1,1,58,1,2,6,2,2,3,73,73022
USER_001816,0.026632116618770692,-0.011367883381229307,1,1,28,2,1,4,2,1,4,25,25008
USER_001817,0.007722768980060428,-0.030277231019939572,1,1,54,2,1,4,2,1,3,25,25038
USER_001818,0.0292127002113637,-0.0087872997886363,1,1,49,2,2,4,3,2,2,5,5074
USER_001819,0.036833046417584586,-0.0011669535824154129,1,1,62,2,2,5,3,2,3,25,25003
USER_001820,0.025192307092732246,-0.012807692907267753,1,1,59,2,1,1,2,1,2,76,76017
USER_001821,0.03803114549361543,3.1145493615429565e-05,0,0,35,2,1,5,3,1,3,50,50007
USER_001822,0.04115277824438152,0.003152778244381524,0,0,46,2,1,4,3,2,2,76,76086
USER_001823,0.03662716027287882,-0.0013728397271211765,1,1,32,2,1,4,2,2,2,73,73011
USER_001824,0.030249961287648106,-0.0077500387123518935,1,1,37,2,1,5,1,1,4,68,68048
USER_001825,0.042529820079500916,0.004529820079500917,0,0,61,2,1,2,2,1,2,11,11019
USER_001826,0.04662910974354113,0.008629109743541134,0,0,53,2,1,8,2,1,4,19,19029
USER_001827,0.023644013838357313,-0.014355986161642686,1,1,22,2,3,2,0,1,2,25,25028
USER_001828,0.06116398569619405,0.023163985696194052,0,0,57,2,3,3,1,2,4,52,52028
USER_001829,0.038521178015736075,0.0005211780157360762,0,0,54,1,1,4,4,1,3,25,25061
USER_001830,0.04028274434417271,0.0022827443441727144,0,0,50,1,1,3,1,1,3,25,25036
USER_001831,0.05062321634884836,0.01262321634884836,0,0,35,1,1,6,1,2,3,11,11024
USER_001832,0.04349824196895253,0.00549824196895253,0,0,36,2,1,8,0,1,2,11,11055
USER_001833,0.054297049508698673,0.016297049508698674,0,0,68,2,2,5,1,1,3,11,11075
USER_001834,0.04430686247802736,0.006306862478027364,0,0,49,2,2,5,3,2,2,11,11031
USER_001835,0.030813439380393434,-0.0071865606196065655,1,1,59,2,2,4,3,1,3,11,11008
USER_001836,0.04542255287809153,0.007422552878091529,0,0,39,2,3,4,0,1,2,11,11048
USER_001837,0.022844106890190074,-0.015155893109809925,1,1,58,1,3,4,0,1,3,50,50018
USER_001838,0.04162839558664785,0.003628395586647848,0,0,18,2,1,2,0,1,1,54,54096
USER_001839,0.03950155014033309,0.0015015501403330897,0,0,71,1,3,5,1,2,3,25,25040
USER_001840,0.0368782471409119,-0.001121752859088096,1,1,42,2,1,5,0,1,3,11,11095
USER_001841,0.03807193732841604,7.19373284160385e-05,0,0,37,2,2,6,0,1,3,50,50012
USER_001842,0.011772264317535416,-0.026227735682464583,1,1,52,2,1,4,2,2,3,68,68052
USER_001843,0.03176912638388558,-0.006230873616114421,1,1,62,2,1,9,2,1,3,54,54092
USER_001844,0.04139267351711672,0.0033926735171167233,0,0,23,1,1,4,2,2,4,8,8051
USER_001845,0.042397845879961,0.004397845879961004,0,0,23,2,1,2,1,1,2,11,11058
USER_001846,0.02458487288611063,-0.013415127113889369,1,1,67,1,2,5,0,1,3,25,25008
USER_001847,0.058985617612970505,0.020985617612970506,0,0,54,2,3,5,1,2,5,52,52019
USER_001848,0.027007377276782492,-0.010992622723217507,1,0,66,2,1,3,0,1,2,11,11024
USER_001849,0.05454185800790105,0.016541858007901054,0,0,74,2,1,7,2,1,2,11,11030
USER_001850,0.04640791542807527,0.008407915428075272,0,0,74,2,1,4,0,2,4,13,13032
USER_001851,0.030306590352342958,-0.007693409647657041,1,1,20,2,1,6,1,1,5,11,11011
USER_001852,0.06662966338914267,0.02862966338914267,0,0,54,2,1,4,0,2,4,25,25079
USER_001853,0.022095447523652802,-0.015904552476347197,1,0,48,1,1,6,1,1,1,8,8002
USER_001854,0.053787312604150025,0.015787312604150026,0,1,52,2,1,3,3,1,2,66,66074
USER_001855,0.05500873477064468,0.017008734770644678,0,0,72,2,3,2,1,1,4,63,63066
USER_001856,0.029940696863850327,-0.008059303136149672,1,1,62,2,2,8,1,1,5,11,11028
USER_001857,0.06088697950096493,0.02288697950096493,0,0,32,2,1,6,0,1,4,54,54011
USER_001858,0.03624930228101571,-0.0017506977189842912,1,1,34,2,3,6,2,2,5,13,13027
USER_001859,0.044330404439197856,0.0063304044391978564,0,0,32,2,1,2,0,1,5,25,25095
USER_001860,0.043904827581568315,0.005904827581568316,0,0,22,2,2,7,0,1,2,11,11072
USER_001861,0.03798536887794179,-1.463112205821182e-05,1,1,39,2,2,6,2,2,3,73,73043
USER_001862,0.052162124097396734,0.014162124097396735,0,0,63,2,1,9,0,2,4,50,50007
USER_001863,0.051902330808283194,0.013902330808283195,0,0,28,2,1,4,3,1,3,11,11025
USER_001864,0.01377202040142729,-0.02422797959857271,1,1,45,1,3,3,2,1,2,63,63017
USER_001865,0.05956510364317229,0.02156510364317229,0,0,31,2,1,7,1,1,1,11,11058
USER_001866,0.015062620179464886,-0.022937379820535113,1,1,56,1,1,5,0,1,2,8,8084
USER_001867,0.05548819306512486,0.017488193065124863,0,0,20,2,3,3,0,2,5,11,11047
USER_001868,0.05690057705241375,0.01890057705241375,0,0,72,1,1,5,0,1,5,5,5020
USER_001869,0.02363550354677203,-0.01436449645322797,1,1,69,2,1,5,1,2,4,8,8066
USER_001870,0.03383778568068123,-0.00416221431931877,1,1,59,1,3,5,2,1,4,5,5066
USER_001871,0.023414429972710964,-0.014585570027289035,1,1,28,2,3,4,1,2,2,13,13090
USER_001872,0.03677618454566897,-0.0012238154543310273,1,1,47,2,3,5,0,1,2,76,76028
USER_001873,0.03537948573721388,-0.0026205142627861167,1,1,55,1,1,5,0,1,3,68,68078
USER_001874,0.0516949079840401,0.013694907984040099,0,0,22,2,1,3,1,2,3,68,68014
USER_001875,0.05965463119179413,0.02165463119179413,0,0,69,2,2,8,1,2,3,5,5015
USER_001876,0.060935257161849346,0.022935257161849347,0,0,39,2,2,3,0,1,3,11,11080
USER_001877,0.03156747960132547,-0.006432520398674528,1,1,30,2,1,2,3,1,3,11,11099
USER_001878,0.03686167189383208,-0.0011383281061679157,1,1,61,2,2,4,1,1,3,66,66058
USER_001879,0.014748427116685751,-0.023251572883314246,1,1,68,2,3,5,1,2,3,5,5068
USER_001880,0.02791194900255717,-0.010088050997442827,1,1,68,2,2,2,0,1,2,63,63019
USER_001881,0.054472774496461866,0.016472774496461867,0,0,38,2,1,7,1,1,3,47,47098
USER_001882,0.06423374235322347,0.026233742353223476,0,0,54,2,1,10,3,1,3,11,11047
USER_001883,0.021484766921801172,-0.016515233078198827,1,1,42,1,1,5,0,1,1,50,50035
USER_001884,0.031113036112706587,-0.006886963887293412,1,1,69,1,1,5,1,2,2,11,11006
USER_001885,0.03960391364561609,0.0016039136456160938,0,0,38,2,1,2,1,1,3,11,11072
USER_001886,0.04420241738229409,0.006202417382294094,0,0,45,1,2,2,0,1,3,11,11043
USER_001887,0.027855947201175308,-0.010144052798824691,1,1,58,2,2,6,1,1,4,73,73024
USER_001888,0.04636091566696134,0.008360915666961344,0,0,21,1,2,3,2,2,1,47,47099
USER_001889,0.03289240979393626,-0.005107590206063738,1,1,46,2,1,6,0,1,2,25,25030
USER_001890,0.039783215936825815,0.001783215936825816,0,0,64,2,1,5,0,1,5,54,54043
USER_001891,0.048194263720055495,0.010194263720055496,0,0,52,1,1,2,3,1,3,13,13092
USER_001892,0.04009633404716407,0.0020963340471640696,0,0,40,1,2,1,2,1,3,25,25016
USER_001893,0.033454211642101474,-0.004545788357898525,1,1,24,1,1,1,0,2,4,11,11021
USER_001894,0.03835585294111254,0.00035585294111253885,0,0,73,2,1,1,0,1,2,25,25097
USER_001895,0.03867455561191997,0.0006745556119199733,0,0,69,2,1,3,2,1,4,63,63071
USER_001896,0.03444983455176808,-0.003550165448231918,1,1,69,2,1,5,3,1,3,54,54011
USER_001897,0.03611805905999346,-0.0018819409400065365,1,1,63,1,2,4,1,1,3,66,66091
USER_001898,0.06397970755757075,0.02597970755757075,0,0,63,2,1,4,2,1,2,25,25034
USER_001899,0.04841379171911858,0.010413791719118583,0,0,26,1,2,6,4,1,1,68,68095
USER_001900,0.0355677952295626,-0.0024322047704374017,1,1,40,2,1,4,2,1,1,8,8031
USER_001901,0.050454316067661036,0.012454316067661036,0,0,20,1,1,7,0,1,2,73,73027
USER_001902,0.03499270765365985,-0.0030072923463401458,1,1,26,2,1,6,1,2,1,8,8071
USER_001903,0.05759686956379962,0.01959686956379962,0,0,70,2,2,6,1,1,2,50,50045
USER_001904,0.045544632882971406,0.007544632882971407,0,0,21,1,1,6,2,2,3,50,50092
USER_001905,0.03839046783993657,0.0003904678399365702,0,0,66,1,3,3,1,1,2,54,54012
USER_001906,0.04671575388715416,0.008715753887154162,0,0,42,2,2,3,1,1,3,11,11037
USER_001907,0.016436857718972513,-0.021563142281027486,1,1,23,2,2,7,2,1,2,50,50067
USER_001908,0.023098487966352922,-0.014901512033647077,1,0,65,2,1,6,1,1,3,8,8045
USER_001909,0.02209112490401417,-0.01590887509598583,1,1,35,1,3,5,2,1,4,11,11090
USER_001910,0.0421441464214556,0.004144146421455601,0,0,62,1,1,4,4,1,4,52,52056
USER_001911,0.06598772499227638,0.027987724992276385,0,0,24,1,1,3,0,2,4,19,19050
USER_001912,0.07346950219288949,0.03546950219288949,0,0,52,1,1,3,3,2,3,76,76050
USER_001913,0.04957076652161136,0.011570766521611361,0,0,48,1,1,4,1,1,5,25,25033
USER_001914,0.04751266712416685,0.009512667124166853,0,0,55,1,1,3,1,1,2,52,52056
USER_001915,0.012984133987708918,-0.025015866012291083,1,1,73,2,3,3,1,2,2,66,66028
USER_001916,0.03185989300398968,-0.006140106996010322,1,1,49,2,2,3,2,1,2,68,68086
USER_001917,0.028183243721376417,-0.009816756278623582,1,1,52,2,1,7,1,1,1,25,25019
USER_001918,0.03068728602623326,-0.007312713973766739,1,1,45,2,1,3,1,2,2,63,63077
USER_001919,0.03747784272122816,-0.0005221572787718412,1,1,61,2,2,3,0,1,3,68,68089
USER_001920,0.03291864133454309,-0.005081358665456906,1,1,22,2,1,7,1,1,3,11,11068
USER_001921,0.010310502844363186,-0.027689497155636813,1,1,47,2,1,4,2,2,3,11,11039
USER_001922,0.05121865384176301,0.01321865384176301,0,0,39,2,1,3,0,1,2,5,5010
USER_001923,0.023908854613902904,-0.014091145386097095,1,1,34,2,1,8,1,1,3,50,50089
USER_001924,0.043588702961667246,0.005588702961667247,0,0,27,2,1,5,0,1,5,25,25006
USER_001925,0.07111124004624961,0.03311124004624961,0,0,24,2,3,7,2,1,1,68,68054
USER_001926,0.02620923112620365,-0.011790768873796348,1,1,21,2,3,7,0,1,4,19,19099
USER_001927,0.0020456871588050564,-0.03595431284119494,1,0,59,2,1,2,1,2,3,47,47044
USER_001928,0.03570993667179834,-0.002290063328201662,1,1,44,1,1,5,0,1,4,66,66098
USER_001929,0.05651439452497856,0.018514394524978564,0,0,24,2,2,2,1,2,3,5,5059
USER_001930,0.06937521181330891,0.03137521181330891,0,0,40,2,2,4,1,1,3,8,8019
USER_001931,0.021556756083213748,-0.01644324391678625,1,1,28,2,1,7,1,1,4,11,11034
USER_001932,0.04745048834854783,0.00945048834854783,0,0,70,1,1,9,2,1,3,11,11080
USER_001933,0.0330203431482992,-0.004979656851700799,1,1,25,1,1,7,0,1,2,11,11085
USER_001934,0.038410774685437965,0.00041077468543796597,0,0,25,2,3,5,1,1,3,5,5006
USER_001935,0.07966515020525552,0.041665150205255526,0,0,54,2,2,9,0,1,5,76,76061
USER_001936,0.017455445074072703,-0.020544554925927296,1,1,22,1,1,3,0,2,3,52,52004
USER_001937,0.043806094922418604,0.0058060949224186045,0,0,24,2,3,7,0,2,5,52,52079
USER_001938,0.047015397576481495,0.009015397576481496,0,0,39,1,3,5,0,2,4,54,54054
USER_001939,0.056286794874090204,0.018286794874090205,0,0,53,2,1,8,1,1,4,76,76039
USER_001940,0.04146974730206343,0.003469747302063432,0,0,19,2,2,8,0,1,4,25,25092
USER_001941,0.04462075809256153,0.006620758092561532,0,0,41,1,2,4,2,1,3,52,52012
USER_001942,0.034125271488673135,-0.0038747285113268637,1,1,68,2,2,3,0,1,3,68,68087
USER_001943,0.04403690411867661,0.006036904118676613,0,0,19,1,2,7,0,1,4,19,19043
USER_001944,0.03485211586753884,-0.0031478841324611567,1,1,65,2,1,5,0,1,2,25,25051
USER_001945,0.04932357834784076,0.011323578347840764,0,0,29,1,3,4,2,2,4,11,11065
USER_001946,0.03445584495934549,-0.0035441550406545078,1,1,64,2,1,6,2,1,3,25,25009
USER_001947,0.0456565059085328,0.0076565059085327986,0,0,59,1,1,2,1,1,4,50,50038
USER_001948,0.039561057794725324,0.0015610577947253249,0,0,72,2,1,4,3,1,3,8,8085
USER_001949,0.05689075376158252,0.018890753761582522,0,0,43,2,1,6,0,1,5,25,25070
USER_001950,0.039229094146172705,0.001229094146172706,0,0,55,1,1,4,2,1,3,11,11095
USER_001951,0.01340451297689678,-0.02459548702310322,1,1,73,1,1,7,1,1,3,63,63075
USER_001952,0.058928822510709876,0.020928822510709877,0,0,62,1,2,5,1,2,3,68,68038
USER_001953,0.026414015487060717,-0.011585984512939282,1,0,23,1,2,5,1,1,2,76,76081
USER_001954,0.030193504920267705,-0.007806495079732294,1,1,40,2,2,5,1,1,4,5,5098
USER_001955,0.03106508058934762,-0.006934919410652378,1,1,19,2,2,5,1,2,1,25,25043
USER_001956,0.06061657139756226,0.022616571397562263,0,0,43,1,1,2,1,1,5,25,25093
USER_001957,0.007964886790319562,-0.030035113209680435,1,1,31,2,1,5,1,2,3,68,68053
USER_001958,0.08706622800489992,0.049066228004899924,0,0,35,2,1,5,1,1,2,25,25054
USER_001959,0.05584085213599078,0.01784085213599078,0,0,55,2,1,5,1,1,2,8,8095
USER_001960,0.043348583711937394,0.005348583711937395,0,0,74,1,3,7,2,1,4,52,52050
USER_001961,0.039176589990755704,0.0011765899907557054,0,0,49,1,2,4,3,1,1,11,11030
USER_001962,0.044283311122864856,0.006283311122864857,0,0,68,2,1,1,1,1,5,5,5035
USER_001963,0.04781683642569008,0.009816836425690083,0,0,31,1,1,4,1,1,3,73,73027
USER_001964,0.04967823378925086,0.011678233789250862,0,0,47,1,1,5,0,1,4,25,25056
USER_001965,0.04833406699005173,0.010334066990051731,0,0,30,1,1,4,3,2,1,63,63083
USER_001966,0.04134371021882873,0.0033437102188287326,0,0,57,1,1,3,0,2,2,66,66092
USER_001967,0.03703992369539011,-0.0009600763046098901,1,1,48,2,2,3,1,1,1,25,25005
USER_001968,0.037730900745197325,-0.0002690992548026738,1,1,54,2,3,4,5,1,2,25,25075
USER_001969,0.037076375794709786,-0.0009236242052902133,1,0,62,1,3,2,0,1,3,11,11090
USER_001970,0.05700655145300597,0.01900655145300597,0,0,55,2,1,2,2,1,3,50,50070
USER_001971,0.048903350834212926,0.010903350834212927,0,0,39,2,1,2,0,2,4,5,5033
USER_001972,0.0,-0.038,1,1,45,2,3,6,1,1,3,8,8082
USER_001973,0.049838511647946414,0.011838511647946415,0,0,36,2,2,3,1,1,4,66,66070
USER_001974,0.042921042920781624,0.004921042920781625,0,0,60,2,1,3,0,1,2,11,11030
USER_001975,0.03971936865331154,0.0017193686533115426,0,0,33,2,2,1,2,2,3,13,13078
USER_001976,0.03417222320366672,-0.003827776796333282,1,1,22,2,1,5,0,1,5,66,66053
USER_001977,0.056861690799790206,0.018861690799790207,0,0,61,1,1,5,1,1,3,25,25077
USER_001978,0.05421289693184287,0.01621289693184287,0,0,66,2,3,9,3,2,2,54,54001
USER_001979,0.028406834982645863,-0.009593165017354136,1,1,19,2,1,7,1,1,3,11,11021
USER_001980,0.04610578430686803,0.008105784306868029,0,0,27,2,2,6,1,1,2,76,76018
USER_001981,0.025425148981880714,-0.012574851018119285,1,1,64,1,1,1,2,1,4,19,19016
USER_001982,0.019305727528166047,-0.018694272471833952,1,1,36,1,1,6,0,1,3,68,68005
USER_001983,0.030599241631150523,-0.007400758368849476,1,0,37,2,1,8,3,1,2,11,11080
USER_001984,0.05293590208574138,0.01493590208574138,0,0,46,2,1,2,1,2,2,63,63009
USER_001985,0.0542968756806413,0.016296875680641303,0,0,42,2,1,5,0,2,3,8,8083
USER_001986,0.04769628130145939,0.009696281301459393,0,0,34,1,1,6,0,1,3,76,76016
USER_001987,0.05087643680271996,0.012876436802719958,0,0,68,2,1,4,1,1,4,66,66033
USER_001988,0.047742674306724374,0.009742674306724375,0,0,68,1,3,4,1,1,1,11,11046
USER_001989,0.030377776071655718,-0.007622223928344281,1,1,30,2,2,5,1,1,3,11,11092
USER_001990,0.04647883817010911,0.00847883817010911,0,1,62,2,1,7,1,1,1,11,11006
USER_001991,0.052006142878415235,0.014006142878415236,0,0,33,1,2,5,2,1,4,13,13053
USER_001992,0.05131436994720362,0.01331436994720362,0,0,71,1,1,3,1,1,2,11,11062
USER_001993,0.057833700572119645,0.019833700572119646,0,0,70,1,2,6,1,1,3,11,11093
USER_001994,0.05062455770801596,0.01262455770801596,0,0,52,2,1,4,0,1,3,68,68063
USER_001995,0.045271723113123746,0.007271723113123747,0,0,53,2,1,6,0,1,4,11,11083
USER_001996,0.05605225357474641,0.018052253574746414,0,0,56,2,2,1,2,2,5,11,11092
USER_001997,0.0396021811112641,0.0016021811112641032,0,1,20,1,1,4,1,2,2,11,11004
USER_001998,0.02677188023158423,-0.01122811976841577,1,1,26,2,1,5,2,1,3,54,54060
USER_001999,0.03755399554084354,-0.00044600445915645576,1,1,57,1,1,2,0,1,3,11,11002
USER_002000,0.028826460327903265,-0.009173539672096734,1,1,67,1,1,4,0,2,2,11,11090
USER_002001,0.029872325875384277,-0.008127674124615722,1,1,70,1,2,7,1,1,2,11,11078
USER_002002,0.037832219939267234,-0.00016778006073276536,1,1,63,2,3,6,1,2,1,50,50014
USER_002003,0.028113701185000582,-0.009886298814999417,1,1,69,1,2,5,1,1,1,25,25076
USER_002004,0.0353805770554144,-0.0026194229445856004,1,1,46,2,2,3,2,1,4,8,8093
USER_002005,0.011595779995693218,-0.026404220004306783,1,1,22,1,2,9,1,1,4,76,76026
USER_002006,0.04319940561059408,0.0051994056105940795,0,0,20,2,1,6,1,2,1,8,8029
USER_002007,0.04001808213043336,0.002018082130433363,0,0,27,2,1,4,0,1,3,25,25096
USER_002008,0.027743670533977142,-0.010256329466022857,1,1,48,1,1,3,3,1,2,11,11036
USER_002009,0.04988868502648608,0.01188868502648608,0,0,28,1,1,5,0,1,2,25,25052
USER_002010,0.054063552064398376,0.016063552064398377,0,0,34,2,2,6,4,1,5,25,25090
USER_002011,0.01588660203446539,-0.02211339796553461,1,1,57,1,1,3,2,1,4,47,47008
USER_002012,0.028559128321506786,-0.009440871678493213,1,1,58,1,1,12,1,1,2,76,76050
USER_002013,0.028462864753190528,-0.00953713524680947,1,0,25,2,1,4,2,1,5,25,25014
USER_002014,0.025901453483367032,-0.012098546516632967,1,1,69,1,1,2,0,2,5,11,11052
USER_002015,0.052442122628976226,0.014442122628976227,0,0,19,2,2,4,0,1,3,5,5013
USER_002016,0.03709260791840795,-0.0009073920815920525,1,1,21,1,3,3,2,1,2,19,19062
USER_002017,0.03603227738034084,-0.0019677226196591624,1,1,33,1,1,6,2,1,5,66,66096
USER_002018,0.0099420645338987,-0.0280579354661013,1,1,58,2,2,5,2,1,4,11,11068
USER_002019,0.0495312704531384,0.011531270453138398,0,0,58,1,1,2,0,1,3,68,68011
USER_002020,0.021411124077197915,-0.016588875922802084,1,1,38,2,1,5,0,1,3,13,13012
USER_002021,0.04089898945399493,0.0028989894539949296,0,0,22,2,1,4,2,2,3,25,25065
USER_002022,0.04416065406937288,0.006160654069372884,0,0,52,1,1,7,0,1,4,25,25064
USER_002023,0.060409878937579764,0.022409878937579765,0,0,31,2,1,5,0,1,2,52,52048
USER_002024,0.02036769401321332,-0.017632305986786678,1,1,32,2,1,4,1,1,3,11,11009
USER_002025,0.0,-0.038,1,1,23,2,1,5,2,1,2,50,50037
USER_002026,0.04275774317130542,0.004757743171305423,0,1,33,1,1,3,0,1,3,5,5026
USER_002027,0.06700766772266281,0.029007667722662812,0,0,40,2,2,5,0,1,3,8,8087
USER_002028,0.05858419529409156,0.020584195294091563,0,0,48,1,2,6,2,1,5,73,73001
USER_002029,0.04314489122911939,0.005144891229119389,0,0,59,1,2,4,0,1,3,13,13068
USER_002030,0.03262545721551929,-0.005374542784480706,1,1,63,2,1,5,5,2,3,8,8014
USER_002031,0.052106838949559656,0.014106838949559657,0,0,29,1,2,4,1,1,4,8,8075
USER_002032,0.025396807004432972,-0.012603192995567027,1,1,58,1,1,3,1,2,2,11,11046
USER_002033,0.047145366540343285,0.009145366540343286,0,0,72,2,1,2,1,2,3,5,5032
USER_002034,0.0475820523874994,0.009582052387499401,0,0,36,2,2,2,1,2,2,50,50039
USER_002035,0.055903148612483196,0.017903148612483197,0,0,29,1,2,8,0,1,3,25,25085
USER_002036,0.08139490058366616,0.043394900583666164,0,0,62,1,3,7,1,1,3,68,68003
USER_002037,0.0458862395076815,0.007886239507681504,0,0,72,2,3,9,1,1,3,54,54037
USER_002038,0.03236554561438752,-0.0056344543856124765,1,1,30,2,2,3,2,1,3,11,11095
USER_002039,0.039616385317120084,0.001616385317120085,0,0,66,2,3,4,4,1,4,11,11024
USER_002040,0.013463861426663228,-0.024536138573336773,1,1,19,2,2,5,3,1,1,54,54017
USER_002041,0.02957930303366413,-0.00842069696633587,1,1,37,1,1,8,1,1,4,19,19033
USER_002042,0.03386076342830344,-0.004139236571696556,1,1,72,1,1,5,2,2,3,25,25094
USER_002043,0.03213867403098111,-0.0058613259690188865,1,1,48,1,2,4,1,1,4,73,73075
USER_002044,0.04228532308050583,0.004285323080505832,0,0,26,2,1,4,0,1,4,5,5066
USER_002045,0.027663701014266993,-0.010336298985733006,1,1,38,1,1,4,0,1,2,63,63031
USER_002046,0.05681546000986707,0.01881546000986707,0,0,25,2,1,6,2,1,1,11,11004
USER_002047,0.04000310597377296,0.002003105973772963,0,0,56,2,1,6,1,1,3,66,66007
USER_002048,0.039860495182920605,0.001860495182920606,0,0,54,1,1,6,1,2,3,25,25075
USER_002049,0.03508157925230623,-0.002918420747693766,1,1,46,2,2,5,1,1,3,11,11091
USER_002050,0.04232786025788469,0.004327860257884689,0,0,36,1,2,6,2,1,4,25,25062
USER_002051,0.05237647397001452,0.01437647397001452,0,0,52,2,1,5,2,1,3,11,11091
USER_002052,0.026993046764336497,-0.011006953235663502,1,1,62,2,1,5,0,1,4,5,5028
USER_002053,0.03012825266387115,-0.007871747336128849,1,1,55,2,1,2,2,2,3,25,25048
USER_002054,0.03544410956835003,-0.002555890431649971,1,1,43,2,3,3,3,1,4,47,47007
USER_002055,0.019811936147901776,-0.018188063852098223,1,1,28,2,1,8,3,1,5,11,11065
USER_002056,0.027711132104177534,-0.010288867895822465,1,1,53,2,1,7,0,1,2,5,5095
USER_002057,0.03285668689683012,-0.005143313103169879,1,1,52,2,1,4,2,1,1,11,11073
USER_002058,0.05311583771069091,0.015115837710690909,0,0,21,1,1,2,0,1,3,73,73059
USER_002059,0.04393841993502888,0.005938419935028881,0,0,20,2,1,2,0,1,3,8,8084
USER_002060,0.04290384867051317,0.004903848670513168,0,0,62,2,1,1,0,1,2,11,11059
USER_002061,0.05276346943251958,0.014763469432519584,0,1,64,2,1,5,2,2,4,68,68015
USER_002062,0.03793942317400905,-6.0576825990948935e-05,1,1,29,2,1,4,0,1,1,11,11067
USER_002063,0.04585697274893334,0.007856972748933343,0,0,49,2,3,2,1,2,3,11,11041
USER_002064,0.03845167370601256,0.00045167370601256057,0,0,64,2,1,3,0,2,1,11,11036
USER_002065,0.043980435240994424,0.005980435240994425,0,0,43,1,1,5,0,1,4,68,68016
USER_002066,0.03125862013582627,-0.006741379864173731,1,1,60,2,1,2,0,1,3,11,11066
USER_002067,0.0034177426258535657,-0.034582257374146434,1,1,60,2,1,9,2,1,3,54,54062
USER_002068,0.037985812567205436,-1.4187432794562915e-05,1,1,30,1,1,5,0,1,4,68,68078
USER_002069,0.061341222041499104,0.023341222041499105,0,0,61,2,2,5,1,2,4,76,76047
USER_002070,0.05389323103362388,0.015893231033623882,0,0,55,2,2,6,2,2,1,76,76032
USER_002071,0.05448096226886756,0.016480962268867562,0,0,46,1,2,3,1,1,4,68,68098
USER_002072,0.058541960827093266,0.020541960827093267,0,0,72,1,3,7,1,1,3,11,11086
USER_002073,0.041329863864421564,0.0033298638644215645,0,0,69,2,3,7,1,2,4,54,54078
