user_id,period,year,month_num,saldo,trx_total,trx_envios,trx_recibidos,trx_retiros,trx_depositos,trx_compras,monto_total,monto_envios,monto_retiros,monto_compras,monto_depositos,cuenta_activa,diversificacion,puntaje_sisben,puntaje_centrado,elegible,tratado,edad,genero,estrato,tam_hogar,num_menores,zona,nivel_educativo,cod_departamento,cod_municipio
USER_007272,6,2020,10,17174.88468385994,3,0,0,1,0,0,18909.491250607192,0,50000,0,0,1,1,0.043542136148186514,0.005542136148186515,0,0,47,2,2,5,0,2,2,25,25011
USER_003691,6,2020,10,3818.129073593227,3,0,0,1,0,0,-4836.743881687356,0,50000,0,0,1,1,0.04800038867058174,0.010000388670581742,0,0,47,2,3,5,0,1,2,8,8061
USER_002529,6,2020,10,39497.508993473944,1,0,0,0,0,0,73989.9438645519,0,0,0,0,1,0,0.07084815347244312,0.032848153472443124,0,0,59,2,1,6,3,1,2,11,11060
USER_009830,6,2020,10,42990.470163886115,8,2,1,3,0,1,63345.606485461416,50000,150000,35000,0,1,4,0.030202939151050885,-0.007797060848949114,1,1,54,2,2,5,2,1,3,19,19023
USER_002826,6,2020,10,17187.396490345884,5,1,1,2,0,0,30574.689133767362,25000,100000,0,0,1,3,0.06556158274383236,0.027561582743832365,0,1,18,1,1,2,1,2,3,8,8054
USER_004449,6,2020,10,82752.8149918444,1,0,0,0,0,0,127687.43738125775,0,0,0,0,1,0,0.04721116869651976,0.009211168696519764,0,0,44,2,2,4,0,1,4,52,52022
USER_002548,6,2020,10,57266.27285101118,7,1,1,2,0,1,84273.19308872541,25000,100000,35000,0,1,4,0.03152838993743587,-0.00647161006256413,1,1,31,2,1,4,0,2,2,54,54039
USER_006997,6,2020,10,19152.75918513642,1,0,0,0,0,0,40802.10978076641,0,0,0,0,1,0,0.051535474831634134,0.013535474831634135,0,0,54,2,1,5,1,1,2,54,54068
USER_008972,6,2020,10,4151.1782221737185,3,0,0,1,0,0,2999.247138257136,0,50000,0,0,1,1,0.06219222642791309,0.02419222642791309,0,0,40,1,1,4,1,1,4,66,66047
USER_002022,6,2020,10,68250.20948870174,2,0,0,0,0,0,88166.82607247653,0,0,0,0,1,0,0.04416065406937288,0.006160654069372884,0,0,52,1,1,7,0,1,4,25,25064
USER_005565,6,2020,10,26642.019986357667,3,0,0,1,0,0,42852.53018851704,0,50000,0,0,1,1,0.04047237343392994,0.0024723734339299405,0,0,51,2,1,4,2,1,3,5,5059
USER_005713,6,2020,10,4804.349963713322,4,1,0,1,0,0,-8972.558027418354,25000,50000,0,0,1,2,0.05285106132205688,0.01485106132205688,0,0,56,1,2,4,1,1,3,25,25082
USER_006421,6,2020,10,28526.244273103126,5,1,1,2,0,0,40015.718107396926,25000,100000,0,0,1,3,0.02294450675278769,-0.01505549324721231,1,1,73,2,1,3,3,2,5,11,11092
USER_005104,6,2020,10,9333.174971326207,1,0,0,0,0,0,37258.09164392203,0,0,0,0,1,0,0.041171766028540245,0.003171766028540246,0,0,23,2,1,4,2,1,3,50,50099
USER_000006,6,2020,10,20539.08435433923,6,1,1,2,0,0,39227.52133531847,25000,100000,0,0,1,3,0.03648794564576229,-0.0015120543542377074,1,1,20,2,1,2,0,1,4,47,47078
USER_006030,6,2020,10,66323.78633835557,9,2,1,3,0,1,103728.48323607925,50000,150000,35000,0,1,4,0.03119327094069779,-0.00680672905930221,1,1,49,2,1,2,2,1,4,19,19032
USER_008027,6,2020,10,24319.25319151294,8,2,1,3,0,1,30911.594967345212,50000,150000,35000,0,1,4,0.02287087271258033,-0.01512912728741967,1,1,61,2,1,7,0,1,3,47,47046
USER_007384,6,2020,10,52603.72041139699,3,0,1,1,0,0,64307.760265226745,0,50000,0,0,1,2,0.02806016634986869,-0.009939833650131309,1,1,47,2,3,8,2,1,3,76,76090
USER_005866,6,2020,10,31671.451230891413,3,0,1,1,0,0,55000.06664666973,0,50000,0,0,1,2,0.031002679091244077,-0.0069973209087559225,1,1,18,2,3,5,1,1,3,54,54074
USER_002129,6,2020,10,1153497.3906193413,1,0,0,0,0,0,1733083.9762384347,0,0,0,0,1,0,0.05073071973161866,0.012730719731618663,0,0,25,2,1,4,2,1,4,54,54014
USER_001676,6,2020,10,70476.30026732084,6,1,1,2,0,0,122666.66545551739,25000,100000,0,0,1,3,0.035165192961829905,-0.0028348070381700938,1,1,36,2,1,1,1,1,4,13,13042
USER_004514,6,2020,10,22288.513827625284,6,1,1,2,0,0,12877.899357961043,25000,100000,0,0,1,3,0.025966055518563614,-0.012033944481436385,1,1,40,1,1,3,1,1,4,11,11052
USER_000966,6,2020,10,209254.86448650408,2,0,0,0,0,0,314258.3869619374,0,0,0,0,1,0,0.06160175823174209,0.02360175823174209,0,0,73,1,3,3,1,1,4,11,11052
USER_006110,6,2020,10,45281.19335322804,7,1,1,2,0,1,70736.08550974372,25000,100000,35000,0,1,4,0.02909887142676971,-0.008901128573230287,1,1,56,1,3,4,1,1,2,11,11053
USER_009349,6,2020,10,3501.1071212982474,4,1,0,1,0,0,-13803.063465770912,25000,50000,0,0,1,2,0.04913858246334629,0.011138582463346293,0,0,25,1,1,4,1,2,2,50,50012
USER_001774,6,2020,10,246296.84821102585,5,1,0,2,0,0,368376.8649817571,25000,100000,0,0,1,2,0.04291911182855864,0.004919111828558642,0,0,65,2,1,2,0,1,5,11,11043
USER_006592,6,2020,10,57432.230515833675,4,1,0,1,0,0,83129.90800595171,25000,50000,0,0,1,2,0.022333578130129633,-0.015666421869870367,1,0,33,2,2,5,3,1,2,25,25022
USER_005309,6,2020,10,68536.12071665419,7,1,1,2,0,1,95272.87722174647,25000,100000,35000,0,1,4,0.028615439516449834,-0.009384560483550165,1,1,18,1,3,2,0,1,4,54,54078
USER_006671,6,2020,10,18912.0388001266,3,0,0,1,0,0,32861.64645383337,0,50000,0,0,1,1,0.043613151358006114,0.005613151358006115,0,0,65,1,3,3,0,1,4,63,63097
USER_000654,6,2020,10,24875.76721346053,4,1,1,1,0,0,29038.59526274453,25000,50000,0,0,1,3,0.02340211136887495,-0.014597888631125048,1,1,57,2,2,3,2,1,5,73,73091
USER_001352,6,2020,10,106109.1930525805,5,1,1,2,0,0,163375.78642188848,25000,100000,0,0,1,3,0.012970293436299707,-0.025029706563700294,1,1,20,2,1,3,0,1,1,8,8084
USER_004387,6,2020,10,21114.740967774833,7,1,1,2,0,1,33886.32579074572,25000,100000,35000,0,1,4,0.029705812963673733,-0.008294187036326266,1,1,53,2,2,4,2,2,2,8,8033
USER_006456,6,2020,10,6361.339124349203,1,0,0,0,0,0,4657.597125381513,0,0,0,0,1,0,0.024935641547586204,-0.013064358452413796,1,0,27,2,1,3,4,1,5,11,11011
USER_003153,6,2020,10,622363.7788127515,9,2,1,3,0,1,930027.3685703947,50000,150000,35000,0,1,4,0.0,-0.038,1,1,18,2,1,4,0,1,2,52,52052
USER_005671,6,2020,10,41576.89049226117,6,1,0,2,0,0,64276.532960546,25000,100000,0,0,1,2,0.07746122689629781,0.03946122689629781,0,0,26,1,3,4,1,1,2,19,19097
USER_009702,6,2020,10,17272.569186234072,3,0,0,1,0,0,18347.012315019874,0,50000,0,0,1,1,0.04670055416213716,0.008700554162137164,0,0,48,2,1,6,2,1,4,19,19068
USER_003285,6,2020,10,87284.29239104522,6,1,1,2,0,0,150986.84489729544,25000,100000,0,0,1,3,0.01657760166337211,-0.021422398336627888,1,1,49,2,2,4,1,1,1,25,25068
USER_001897,6,2020,10,93789.90938602781,6,1,1,2,0,0,132450.34457673712,25000,100000,0,0,1,3,0.03611805905999346,-0.0018819409400065365,1,1,63,1,2,4,1,1,3,66,66091
USER_009111,6,2020,10,23902.0128392647,3,0,0,1,0,0,24347.786061396102,0,50000,0,0,1,1,0.06772163656158328,0.029721636561583283,0,0,70,2,1,4,0,2,1,5,5013
USER_005629,6,2020,10,88208.9035661161,4,1,1,1,0,0,116675.3751097685,25000,50000,0,0,1,3,0.027836590956996258,-0.010163409043003741,1,1,41,1,1,3,1,2,4,50,50024
USER_008873,6,2020,10,27521.583960896973,4,1,1,1,0,0,35852.08474783153,25000,50000,0,0,1,3,0.013477646323701523,-0.024522353676298476,1,1,59,1,3,3,1,1,4,25,25068
USER_001085,6,2020,10,31752.828757490635,1,0,0,0,0,0,47250.1321476305,0,0,0,0,1,0,0.0457290317834733,0.007729031783473304,0,0,50,2,1,7,1,1,4,11,11073
USER_005598,6,2020,10,33079.271674948526,6,1,1,2,0,0,35307.55205852486,25000,100000,0,0,1,3,0.035849923424212816,-0.0021500765757871826,1,1,36,2,2,5,1,1,1,76,76069
USER_007571,6,2020,10,17910.055775042572,8,2,1,3,0,1,36052.79010934623,50000,150000,35000,0,1,4,0.02371378433827676,-0.01428621566172324,1,1,58,2,1,4,0,1,3,63,63097
USER_009742,6,2020,10,44369.999767528614,5,1,1,2,0,0,57323.96662487212,25000,100000,0,0,1,3,0.022521970000520673,-0.015478029999479326,1,1,71,2,2,4,1,1,3,13,13067
USER_008712,6,2020,10,58553.6219352651,7,1,1,2,0,1,97439.28269437554,25000,100000,35000,0,1,4,0.033209647772357,-0.004790352227642999,1,1,30,2,3,5,1,1,4,8,8027
USER_006208,6,2020,10,58993.13328997079,2,0,0,0,0,0,89588.07022428991,0,0,0,0,1,0,0.04193781209997566,0.0039378120999756586,0,0,36,2,2,7,2,2,3,13,13006
USER_002088,6,2020,10,156554.6546395854,5,1,1,2,0,0,243539.2366443882,25000,100000,0,0,1,3,0.037783295217737926,-0.00021670478226207268,1,1,73,1,1,4,2,1,1,68,68046
USER_006385,6,2020,10,196543.41291213053,3,0,0,1,0,0,275903.2913393415,0,50000,0,0,1,1,0.04659179035686986,0.008591790356869862,0,0,42,2,1,6,0,1,3,11,11067
USER_002365,6,2020,10,19402.54166200851,4,1,0,1,0,0,36428.81655317727,25000,50000,0,0,1,2,0.030561049094608172,-0.007438950905391827,1,0,35,2,1,5,0,2,5,11,11071
USER_001920,6,2020,10,28317.30597656466,6,1,1,2,0,0,43028.570319064704,25000,100000,0,0,1,3,0.03291864133454309,-0.005081358665456906,1,1,22,2,1,7,1,1,3,11,11068
USER_000540,6,2020,10,35486.736367714824,6,1,1,2,0,0,50093.90325960927,25000,100000,0,0,1,3,0.03134662195715277,-0.006653378042847227,1,1,22,2,1,7,0,1,3,25,25041
USER_003100,6,2020,10,27974.31909961088,4,1,0,1,0,0,35105.9522794291,25000,50000,0,0,1,2,0.048697859279426985,0.010697859279426986,0,0,48,2,1,4,1,1,3,25,25056
USER_008877,6,2020,10,42094.42861754955,3,0,1,1,0,0,81738.823829559,0,50000,0,0,1,2,0.03586156417839739,-0.0021384358216026064,1,1,66,2,1,7,1,2,4,11,11068
USER_004061,6,2020,10,64823.60091941269,1,0,0,0,0,0,89312.48017628904,0,0,0,0,1,0,0.05124850359135565,0.013248503591355654,0,0,21,1,2,2,1,1,5,73,73075
USER_007911,6,2020,10,21083.43995801106,2,0,0,0,0,0,39742.655087572035,0,0,0,0,1,0,0.045025815278682574,0.007025815278682575,0,0,74,2,1,3,2,1,2,25,25089
USER_001697,6,2020,10,19102.80847814773,9,2,1,3,0,1,29369.888365635456,50000,150000,35000,0,1,4,0.02499503013091638,-0.01300496986908362,1,1,40,2,3,3,1,2,1,8,8026
USER_001400,6,2020,10,32153.552417723695,5,1,1,2,0,0,46235.7540444109,25000,100000,0,0,1,3,0.030146585815429065,-0.007853414184570934,1,1,57,2,1,4,1,1,1,11,11041
USER_001974,6,2020,10,33676.83152507041,1,0,0,0,0,0,60967.454261197505,0,0,0,0,1,0,0.042921042920781624,0.004921042920781625,0,0,60,2,1,3,0,1,2,11,11030
USER_004974,6,2020,10,23399.408787112236,7,1,1,2,0,1,46328.84474615792,25000,100000,35000,0,1,4,0.008711531833999944,-0.029288468166000056,1,1,19,2,2,3,2,1,4,63,63095
USER_000468,6,2020,10,50697.99840098062,2,0,0,0,0,0,75400.0604251809,0,0,0,0,1,0,0.05136261565070958,0.013362615650709578,0,0,19,2,1,6,1,1,2,8,8087
USER_002459,6,2020,10,6107.038449754189,3,0,0,1,0,0,12226.183221361256,0,50000,0,0,1,1,0.04749527665454401,0.009495276654544013,0,0,54,2,2,4,0,1,2,5,5003
USER_002791,6,2020,10,9083.330754778463,2,0,0,0,0,0,-17134.818977276314,0,0,0,0,1,0,0.04892544198753347,0.010925441987533473,0,0,64,2,3,5,1,1,3,8,8019
USER_004185,6,2020,10,113414.30219584942,6,1,1,2,0,0,171651.02621802536,25000,100000,0,0,1,3,0.03281862142717467,-0.005181378572825329,1,1,43,1,2,3,0,1,3,25,25080
USER_007063,6,2020,10,59712.149355991656,5,1,1,2,0,0,76457.09109618941,25000,100000,0,0,1,3,0.02933045159575781,-0.008669548404242187,1,1,37,2,1,5,0,1,4,47,47032
USER_008975,6,2020,10,60779.336889820974,5,1,0,2,0,0,94285.269017227,25000,100000,0,0,1,2,0.05226200690047559,0.01426200690047559,0,0,49,1,1,7,2,1,1,8,8006
USER_006769,6,2020,10,6945.807471778121,4,1,0,1,0,0,1486.1259791743942,25000,50000,0,0,1,2,0.06475859444849272,0.02675859444849272,0,0,67,2,3,4,0,2,4,63,63010
USER_002528,6,2020,10,38188.396085715394,2,0,0,0,0,0,43140.9505805991,0,0,0,0,1,0,0.049102758898235066,0.011102758898235067,0,0,33,2,1,7,4,1,1,13,13097
USER_001291,6,2020,10,3937.381324520325,4,1,0,1,0,0,8428.694605296903,25000,50000,0,0,1,2,0.045828679067964465,0.007828679067964465,0,0,57,2,2,5,0,1,4,25,25021
USER_008690,6,2020,10,51523.132840417464,4,1,0,1,0,0,75625.31949093452,25000,50000,0,0,1,2,0.04220615241168961,0.004206152411689611,0,0,62,2,2,2,1,2,2,8,8048
USER_008749,6,2020,10,13720.798908328223,3,0,1,1,0,0,10713.77451235028,0,50000,0,0,1,2,0.010681104932750868,-0.027318895067249133,1,1,74,2,2,5,2,1,4,25,25066
USER_001905,6,2020,10,64503.05060163646,4,1,0,1,0,0,96487.77728323237,25000,50000,0,0,1,2,0.03839046783993657,0.0003904678399365702,0,0,66,1,3,3,1,1,2,54,54012
USER_007819,6,2020,10,34219.27476366986,11,2,2,4,1,1,32790.598738310255,50000,200000,35000,40000,1,5,0.033269564760707734,-0.004730435239292265,1,1,73,2,1,5,1,2,3,8,8045
USER_006133,6,2020,10,24276.471700950915,4,1,0,1,0,0,26457.222301145437,25000,50000,0,0,1,2,0.06802904828744503,0.030029048287445036,0,0,32,2,2,2,3,1,2,11,11071
USER_005742,6,2020,10,27014.75171825834,5,1,1,2,0,0,52155.80814463888,25000,100000,0,0,1,3,0.02511132989906766,-0.01288867010093234,1,1,41,2,1,1,2,1,2,11,11039
USER_009367,6,2020,10,93676.5373719975,3,0,1,1,0,0,135761.93220031582,0,50000,0,0,1,2,0.03515386385984463,-0.0028461361401553656,1,1,40,1,2,4,2,1,2,8,8051
USER_000018,6,2020,10,4089.255397215951,3,0,0,1,0,0,5397.894952881842,0,50000,0,0,1,1,0.04471370998892911,0.0067137099889291105,0,0,22,2,3,8,0,2,3,66,66083
USER_009809,6,2020,10,61940.97560205718,6,1,1,2,0,0,93158.97615180557,25000,100000,0,0,1,3,0.008917973258552698,-0.029082026741447303,1,1,28,1,2,6,1,2,4,19,19034
USER_005657,6,2020,10,47135.51424857529,4,1,0,1,0,0,71999.4124441419,25000,50000,0,0,1,2,0.05515411880254024,0.01715411880254024,0,0,43,1,2,6,1,1,5,73,73038
USER_009475,6,2020,10,19242.48199655032,7,1,1,2,0,1,18688.14665739958,25000,100000,35000,0,1,4,0.008097497683011021,-0.029902502316988978,1,1,59,2,1,3,1,1,5,11,11045
USER_002033,6,2020,10,14093.61955020985,0,0,0,0,0,0,20328.722572781608,0,0,0,0,0,0,0.047145366540343285,0.009145366540343286,0,0,72,2,1,2,1,2,3,5,5032
USER_002500,6,2020,10,88739.66740005928,2,0,0,0,0,0,133717.22248858947,0,0,0,0,1,0,0.04510076941853336,0.007100769418533361,0,0,69,2,2,3,2,1,1,76,76032
USER_007668,6,2020,10,67184.53024042591,4,1,0,1,0,0,103045.93288620652,25000,50000,0,0,1,2,0.03273974314566873,-0.00526025685433127,1,0,73,1,2,2,1,1,4,73,73065
USER_006234,6,2020,10,78992.87184133114,9,2,1,3,0,1,116887.13944213731,50000,150000,35000,0,1,4,0.0026826691365650322,-0.03531733086343497,1,1,69,2,1,3,1,1,3,54,54044
USER_001247,6,2020,10,176443.8722944492,2,0,0,0,0,0,273735.3904323022,0,0,0,0,1,0,0.04051125202388839,0.00251125202388839,0,0,54,2,1,7,0,1,3,11,11086
USER_000684,6,2020,10,44053.699239096604,5,1,0,2,0,0,59041.92356475389,25000,100000,0,0,1,2,0.04734061841841877,0.009340618418418774,0,0,61,2,3,3,1,1,2,25,25086
USER_004507,6,2020,10,71245.86579713764,5,1,0,2,0,0,88896.13066289673,25000,100000,0,0,1,2,0.0503570902918227,0.012357090291822699,0,0,54,1,1,2,2,1,3,68,68049
USER_002035,6,2020,10,27330.035131247376,4,1,0,1,0,0,25220.908099232627,25000,50000,0,0,1,2,0.055903148612483196,0.017903148612483197,0,0,29,1,2,8,0,1,3,25,25085
USER_006710,6,2020,10,41687.03190973383,5,1,1,2,0,0,63176.346741507856,25000,100000,0,0,1,3,0.03564319125658316,-0.002356808743416837,1,1,71,2,2,6,0,1,4,54,54026
USER_006909,6,2020,10,22499.203882487243,7,1,1,2,0,1,29099.027200351506,25000,100000,35000,0,1,4,0.02710579729182319,-0.010894202708176808,1,1,72,1,1,2,2,1,2,11,11018
USER_001040,6,2020,10,85871.55972535007,2,0,0,0,0,0,147819.55482027403,0,0,0,0,1,0,0.055706474539182316,0.017706474539182317,0,0,40,1,1,4,0,1,4,5,5090
USER_003878,6,2020,10,41048.167585653806,1,0,0,0,0,0,50239.64946444628,0,0,0,0,1,0,0.043645070830815993,0.005645070830815994,0,0,43,2,1,3,1,1,5,8,8096
USER_009511,6,2020,10,19772.0857592586,4,1,0,1,0,0,30382.32139593382,25000,50000,0,0,1,2,0.0041338215207406106,-0.033866178479259386,1,0,28,2,1,5,1,1,3,66,66016
USER_004232,6,2020,10,146090.69297418042,5,1,0,2,0,0,215407.30215513258,25000,100000,0,0,1,2,0.06033359403565522,0.02233359403565522,0,0,38,2,1,3,1,2,5,25,25014
USER_007649,6,2020,10,15176.235677464343,4,1,1,1,0,0,38633.474508869884,25000,50000,0,0,1,3,0.02504157568841836,-0.012958424311581639,1,1,28,2,1,3,0,2,4,47,47095
USER_009317,6,2020,10,36476.203330045,6,1,1,2,0,0,48709.17545373447,25000,100000,0,0,1,3,0.03572815885726908,-0.002271841142730921,1,1,30,2,3,2,2,1,3,5,5053
USER_004709,6,2020,10,69806.60513108494,1,0,0,0,0,0,118202.90332811858,0,0,0,0,1,0,0.054329038558108084,0.016329038558108085,0,0,26,2,1,5,0,1,3,13,13031
USER_002131,6,2020,10,97552.92251079288,2,0,0,0,0,0,146712.19459886852,0,0,0,0,1,0,0.04657713608214591,0.008577136082145914,0,0,60,2,1,5,0,1,4,5,5030
USER_004366,6,2020,10,11719.202255322623,3,0,0,1,0,0,24099.090590993594,0,50000,0,0,1,1,0.07146909008698647,0.033469090086986474,0,0,67,2,1,4,0,2,5,25,25045
USER_009157,6,2020,10,25891.8633787478,5,1,0,2,0,0,45082.726734946824,25000,100000,0,0,1,2,0.0446923335515027,0.006692333551502699,0,0,44,1,2,4,0,1,4,25,25083
USER_003626,6,2020,10,82217.7111034107,7,1,1,2,0,1,108403.30443151583,25000,100000,35000,0,1,4,0.025781609240965207,-0.012218390759034792,1,1,72,2,1,4,1,2,4,73,73027
USER_009677,6,2020,10,20014.95239689565,5,1,1,2,0,0,31190.33795861714,25000,100000,0,0,1,3,0.02460469566415156,-0.01339530433584844,1,1,40,2,3,3,1,1,3,73,73046
USER_007307,6,2020,10,5509.729285231106,3,0,0,1,0,0,22483.06399485084,0,50000,0,0,1,1,0.055324528207414125,0.017324528207414126,0,0,18,2,1,2,2,2,1,8,8035
USER_009460,6,2020,10,29744.990990620263,8,2,1,3,0,1,38926.07785513144,50000,150000,35000,0,1,4,0.0369787014988454,-0.0010212985011546008,1,1,72,2,1,6,1,1,4,54,54086
USER_003929,6,2020,10,25106.073946362132,7,1,1,2,0,1,37063.51807955578,25000,100000,35000,0,1,4,0.022309463175510743,-0.015690536824489256,1,1,72,2,2,3,1,2,5,11,11089
USER_005517,6,2020,10,32220.001121415382,2,0,0,0,0,0,38027.16339212235,0,0,0,0,1,0,0.04756872721716086,0.009568727217160858,0,0,59,2,3,6,1,1,4,11,11022
USER_008757,6,2020,10,116522.54106586479,5,1,1,2,0,0,180838.09093546183,25000,100000,0,0,1,3,0.03254024280463496,-0.005459757195365039,1,1,26,2,2,4,1,1,4,66,66096
USER_000902,6,2020,10,17373.652986374178,7,1,1,2,0,1,29312.04242532153,25000,100000,35000,0,1,4,0.03409991781508959,-0.0039000821849104056,1,1,45,2,1,5,0,1,3,11,11062
USER_008894,6,2020,10,42137.57935392987,6,1,1,2,0,0,61348.03927123568,25000,100000,0,0,1,3,0.023861592569136107,-0.014138407430863892,1,1,64,1,1,3,1,1,5,13,13008
USER_000157,6,2020,10,27304.129263103576,3,0,1,1,0,0,28910.72226028108,0,50000,0,0,1,2,0.06798661766717135,0.029986617667171346,0,1,32,1,1,6,1,2,4,66,66042
USER_009105,6,2020,10,254482.08398889063,2,0,0,0,0,0,377039.48525683413,0,0,0,0,1,0,0.025140651649341136,-0.012859348350658863,1,0,49,1,2,4,3,1,3,25,25024
USER_002594,6,2020,10,180446.17243517438,3,0,0,1,0,0,264988.2390152898,0,50000,0,0,1,1,0.04087034102212593,0.0028703410221259315,0,0,60,2,2,6,1,2,2,54,54017
USER_008004,6,2020,10,20645.290584559036,4,1,0,1,0,0,29855.549851157928,25000,50000,0,0,1,2,0.0507209759127655,0.012720975912765498,0,0,34,2,1,2,1,1,5,11,11020
USER_001703,6,2020,10,91449.53761290712,4,1,0,1,0,0,126652.89201429603,25000,50000,0,0,1,2,0.04952082202842655,0.011520822028426553,0,0,29,2,1,3,0,2,4,19,19070
USER_006899,6,2020,10,70506.82402662856,3,0,0,1,0,0,120433.21215011124,0,50000,0,0,1,1,0.03938062957323008,0.0013806295732300827,0,0,60,2,1,5,0,2,2,66,66061
USER_003262,6,2020,10,15463.392251198324,5,1,0,2,0,0,15372.721911080756,25000,100000,0,0,1,2,0.04069004120879911,0.002690041208799114,0,0,53,2,1,9,2,1,2,19,19036
USER_007922,6,2020,10,39356.494834510304,5,1,0,2,0,0,58032.86767450965,25000,100000,0,0,1,2,0.05756652957504339,0.019566529575043394,0,0,51,2,1,4,0,1,1,68,68091
USER_009746,6,2020,10,16598.93153212689,7,1,0,2,0,1,17132.64124956458,25000,100000,35000,0,1,3,0.049764485181691624,0.011764485181691625,0,0,55,2,2,7,2,2,3,66,66091
USER_004979,6,2020,10,46219.75440585054,3,0,0,1,0,0,67788.96883843551,0,50000,0,0,1,1,0.04584406786137982,0.007844067861379818,0,0,48,1,1,3,4,1,2,19,19042
USER_001169,6,2020,10,145535.4605084824,2,0,0,0,0,0,219738.78665268118,0,0,0,0,1,0,0.04892131512497929,0.010921315124979292,0,0,61,2,1,8,1,2,2,25,25096
USER_002051,6,2020,10,9716.068953210452,4,1,0,1,0,0,15992.745038518657,25000,50000,0,0,1,2,0.05237647397001452,0.01437647397001452,0,0,52,2,1,5,2,1,3,11,11091
USER_009291,6,2020,10,47958.34453918668,5,1,1,2,0,0,76732.36609655351,25000,100000,0,0,1,3,0.02991409623510247,-0.00808590376489753,1,1,53,2,3,5,2,2,3,63,63010
USER_003230,6,2020,10,22311.842261339178,4,1,0,1,0,0,30036.40356756298,25000,50000,0,0,1,2,0.03941470720933684,0.0014147072093368407,0,0,73,2,2,5,1,1,1,25,25045
USER_004106,6,2020,10,7550.064972267212,1,0,0,0,0,0,-5704.621128308023,0,0,0,0,1,0,0.0436468518776934,0.0056468518776933985,0,0,34,2,3,4,1,1,2,25,25058
USER_006003,6,2020,10,54455.51115429273,10,2,2,4,1,1,86468.50676651584,50000,200000,35000,40000,1,5,0.02586909724638633,-0.01213090275361367,1,1,37,1,3,7,1,1,3,11,11089
USER_000631,6,2020,10,58312.78862492216,3,0,1,1,0,0,91441.82268202286,0,50000,0,0,1,2,0.014613030554277711,-0.023386969445722286,1,1,66,2,1,3,0,1,4,5,5088
USER_001326,6,2020,10,47190.887644820694,5,1,1,2,0,0,79735.37759636427,25000,100000,0,0,1,3,0.010368001504691932,-0.027631998495308067,1,1,22,2,2,5,1,1,5,52,52075
USER_006038,6,2020,10,27864.337400375378,10,2,2,4,1,1,22238.405787709176,50000,200000,35000,40000,1,5,0.014575398422250812,-0.023424601577749185,1,1,18,2,1,8,2,1,2,19,19094
USER_000922,6,2020,10,128240.3394147323,4,1,1,1,0,0,170836.1209548078,25000,50000,0,0,1,3,0.0246022705088341,-0.0133977294911659,1,1,58,2,1,4,0,1,3,66,66024
USER_007684,6,2020,10,6156.839588776653,3,0,0,1,0,0,-3019.994777647731,0,50000,0,0,1,1,0.06313414941491953,0.02513414941491953,0,0,58,2,3,4,0,1,2,68,68058
USER_006702,6,2020,10,96614.97999135169,7,1,1,2,0,1,155123.81892005398,25000,100000,35000,0,1,4,0.037797197181170486,-0.00020280281882951307,1,1,68,2,1,1,2,1,1,11,11013
USER_004306,6,2020,10,103273.21907975327,7,1,1,2,0,1,157963.74559601222,25000,100000,35000,0,1,4,0.016031917982577436,-0.021968082017422563,1,1,62,2,2,3,0,1,5,8,8008
USER_005306,6,2020,10,77459.77589480444,3,0,0,1,0,0,121723.770739586,0,50000,0,0,1,1,0.05623168469489711,0.01823168469489711,0,0,39,2,1,5,0,1,4,47,47021
USER_004508,6,2020,10,19356.74660859229,6,1,0,2,0,0,17241.33243138063,25000,100000,0,0,1,2,0.043984254897588004,0.005984254897588005,0,0,22,1,1,7,1,1,3,11,11022
USER_001892,6,2020,10,30488.367595896776,5,1,0,2,0,0,37657.23795269287,25000,100000,0,0,1,2,0.04009633404716407,0.0020963340471640696,0,0,40,1,2,1,2,1,3,25,25016
USER_009890,6,2020,10,78127.43543270837,7,1,1,2,0,1,120555.80627156403,25000,100000,35000,0,1,4,0.023211246366690343,-0.014788753633309656,1,1,38,2,1,4,3,1,4,5,5053
USER_005984,6,2020,10,95616.72436879264,4,1,0,1,0,0,142952.1316038685,25000,50000,0,0,1,2,0.04589370265822325,0.00789370265822325,0,0,57,1,1,6,0,2,3,25,25043
USER_005077,6,2020,10,350015.08179184276,4,1,0,1,0,0,522319.2782076896,25000,50000,0,0,1,2,0.040619311833811594,0.0026193118338115953,0,0,48,2,1,5,1,2,3,11,11007
USER_005641,6,2020,10,12127.914044248282,6,1,0,2,0,0,25260.75891752557,25000,100000,0,0,1,2,0.05179609317993725,0.013796093179937248,0,0,27,2,1,3,1,1,4,63,63034
USER_006931,6,2020,10,27218.54453720749,4,1,1,1,0,0,43737.76107878601,25000,50000,0,0,1,3,0.028264691162470098,-0.009735308837529901,1,1,31,2,2,7,1,2,3,5,5024
USER_007699,6,2020,10,7443.584893481277,2,0,0,0,0,0,16642.662296930033,0,0,0,0,1,0,0.04667343842514826,0.008673438425148262,0,0,62,2,3,3,3,1,4,25,25015
USER_003003,6,2020,10,23556.562510572232,8,2,1,3,0,1,33485.306523225794,50000,150000,35000,0,1,4,0.03379591699867534,-0.00420408300132466,1,1,24,2,2,5,3,1,2,54,54024
USER_007144,6,2020,10,17799.6839968093,7,1,1,2,0,1,19849.35864491122,25000,100000,35000,0,1,4,0.014786943111428197,-0.023213056888571802,1,1,40,2,2,5,1,1,4,11,11087
