user_id,period,year,month_num,saldo,trx_total,trx_envios,trx_recibidos,trx_retiros,trx_depositos,trx_compras,monto_total,monto_envios,monto_retiros,monto_compras,monto_depositos,cuenta_activa,diversificacion
USER_004574,1,2020,5,25007.408126081522,5,1,1,2,0,0,26530.26603907744,25000,100000,0,0,1,3
USER_003468,1,2020,5,122330.07334336561,0,0,0,0,0,0,189874.07580140614,0,0,0,0,0,0
USER_000889,1,2020,5,208916.50235960397,2,0,0,0,0,0,306819.92995604355,0,0,0,0,1,0
USER_003175,1,2020,5,123023.0654652991,4,1,0,1,0,0,182945.90836026386,25000,50000,0,0,1,2
USER_008797,1,2020,5,50360.844467951945,3,0,0,1,0,0,81924.23181720838,0,50000,0,0,1,1
USER_004489,1,2020,5,12668.86655349126,3,0,0,1,0,0,29361.08407454547,0,50000,0,0,1,1
USER_001090,1,2020,5,38037.37921969536,5,1,1,2,0,0,51320.63889090983,25000,100000,0,0,1,3
USER_009934,1,2020,5,25924.215750796335,6,1,1,2,0,0,56716.28415812351,25000,100000,0,0,1,3
USER_004295,1,2020,5,41427.145455965096,4,1,0,1,0,0,51463.0573558686,25000,50000,0,0,1,2
USER_000991,1,2020,5,47225.31444671778,3,0,0,1,0,0,61530.92614257193,0,50000,0,0,1,1
USER_006094,1,2020,5,46374.402165260624,6,1,1,2,0,0,86031.10750283819,25000,100000,0,0,1,3
USER_006369,1,2020,5,52540.778337591095,5,1,1,2,0,0,87613.40913707112,25000,100000,0,0,1,3
USER_007978,1,2020,5,7100.46563176875,5,1,0,2,0,0,878.809265439224,25000,100000,0,0,1,2
USER_000212,1,2020,5,89729.57632378463,3,0,0,1,0,0,136129.23768773698,0,50000,0,0,1,1
USER_003878,1,2020,5,8352.123046422097,3,0,0,1,0,0,28423.45013179761,0,50000,0,0,1,1
USER_005428,1,2020,5,28802.22614786983,4,1,0,1,0,0,47319.15606999662,25000,50000,0,0,1,2
USER_001391,1,2020,5,12713.543690333321,2,0,0,0,0,0,19220.313023160583,0,0,0,0,1,0
USER_008305,1,2020,5,52524.80251465683,4,1,0,1,0,0,92764.02609695698,25000,50000,0,0,1,2
USER_004717,1,2020,5,21452.32583351479,5,1,0,2,0,0,31980.54931336696,25000,100000,0,0,1,2
USER_008309,1,2020,5,2639.189097240309,3,0,0,1,0,0,7890.933888452211,0,50000,0,0,1,1
USER_003486,1,2020,5,16046.545389067222,8,2,1,3,0,1,16316.987158217275,50000,150000,35000,0,1,4
USER_006591,1,2020,5,54944.683081757146,3,0,1,1,0,0,87227.70532336824,0,50000,0,0,1,2
USER_002772,1,2020,5,26973.49507042684,4,1,1,1,0,0,47409.92009175944,25000,50000,0,0,1,3
USER_009076,1,2020,5,7456.270711875704,5,1,0,2,0,0,17378.31153522819,25000,100000,0,0,1,2
USER_007754,1,2020,5,89503.69989742964,1,0,0,0,0,0,139986.93649138225,0,0,0,0,1,0
USER_000891,1,2020,5,18261.135238699273,4,1,0,1,0,0,42641.96337329369,25000,50000,0,0,1,2
USER_000382,1,2020,5,32385.579025806288,6,1,1,2,0,0,53173.11451832424,25000,100000,0,0,1,3
USER_001733,1,2020,5,30152.160572090103,2,0,0,0,0,0,39154.79434231823,0,0,0,0,1,0
USER_000245,1,2020,5,68886.06858163983,9,2,1,3,0,1,124786.59151731714,50000,150000,35000,0,1,4
USER_004271,1,2020,5,23287.323487660175,6,1,0,2,0,0,21500.622797272343,25000,100000,0,0,1,2
USER_004131,1,2020,5,15491.11952075022,6,1,1,2,0,0,28295.82537300339,25000,100000,0,0,1,3
USER_002828,1,2020,5,11054.745170038144,7,1,0,2,0,1,20368.927313700795,25000,100000,35000,0,1,3
USER_000640,1,2020,5,65487.11870693201,3,0,1,1,0,0,95525.74294895092,0,50000,0,0,1,2
USER_009886,1,2020,5,28692.823371515442,6,1,1,2,0,0,41199.7701693763,25000,100000,0,0,1,3
USER_009174,1,2020,5,36291.526197600106,8,2,1,3,0,1,64775.76056025551,50000,150000,35000,0,1,4
USER_003447,1,2020,5,22560.982114753566,0,0,0,0,0,0,10518.712244025068,0,0,0,0,0,0
USER_001077,1,2020,5,52135.80971428553,6,1,1,2,0,0,61618.51043647972,25000,100000,0,0,1,3
USER_006123,1,2020,5,51271.6632410804,1,0,0,0,0,0,78058.26010588695,0,0,0,0,1,0
USER_001081,1,2020,5,51140.4540127677,7,1,1,2,0,1,72202.5470589227,25000,100000,35000,0,1,4
USER_008612,1,2020,5,169539.31379683336,7,1,1,2,0,1,252213.08043716822,25000,100000,35000,0,1,4
USER_005635,1,2020,5,70826.71862535935,4,1,1,1,0,0,103759.84647889003,25000,50000,0,0,1,3
USER_002445,1,2020,5,19066.011608683304,3,0,0,1,0,0,45256.38481365547,0,50000,0,0,1,1
USER_005420,1,2020,5,127750.2080895997,7,1,1,2,0,1,181921.1902920897,25000,100000,35000,0,1,4
USER_006193,1,2020,5,33528.405783501206,6,1,1,2,0,0,49515.079650687,25000,100000,0,0,1,3
USER_005387,1,2020,5,33224.84292189053,2,0,0,0,0,0,32080.880676915636,0,0,0,0,1,0
USER_000228,1,2020,5,63624.06246697648,6,1,1,2,0,0,98098.1029080763,25000,100000,0,0,1,3
USER_004761,1,2020,5,85452.37418899169,6,1,1,2,0,0,126690.81106621496,25000,100000,0,0,1,3
USER_008229,1,2020,5,133745.48358373233,8,2,1,3,0,1,194049.18957700496,50000,150000,35000,0,1,4
USER_005787,1,2020,5,22505.539791085495,6,1,0,2,0,0,50125.293527369075,25000,100000,0,0,1,2
USER_005509,1,2020,5,44809.13316216468,5,1,1,2,0,0,78818.80131692937,25000,100000,0,0,1,3
USER_001833,1,2020,5,12975.987417968921,3,0,0,1,0,0,16144.989950846399,0,50000,0,0,1,1
USER_007173,1,2020,5,25010.769230213875,5,1,1,2,0,0,29100.68500849854,25000,100000,0,0,1,3
USER_003346,1,2020,5,7191.343507542875,5,1,0,2,0,0,14416.264349693996,25000,100000,0,0,1,2
USER_009367,1,2020,5,42076.20919874787,9,2,1,3,0,1,72083.94886117199,50000,150000,35000,0,1,4
USER_003745,1,2020,5,51994.67016709766,6,1,1,2,0,0,74864.19873769453,25000,100000,0,0,1,3
USER_003883,1,2020,5,23120.316409234543,4,1,1,1,0,0,21800.562905839248,25000,50000,0,0,1,3
USER_000154,1,2020,5,39406.32714350053,3,0,0,1,0,0,75962.85986565676,0,50000,0,0,1,1
USER_008762,1,2020,5,88870.04191887518,5,1,1,2,0,0,119667.79464036057,25000,100000,0,0,1,3
USER_005722,1,2020,5,96409.66265077938,0,0,0,0,0,0,147845.67087168375,0,0,0,0,0,0
USER_003597,1,2020,5,29143.96732460657,4,1,1,1,0,0,53125.66582322503,25000,50000,0,0,1,3
USER_004641,1,2020,5,15654.295643176229,2,0,0,0,0,0,40703.257166374926,0,0,0,0,1,0
USER_001373,1,2020,5,31728.237690931302,6,1,1,2,0,0,34348.313028566976,25000,100000,0,0,1,3
USER_007247,1,2020,5,23794.546670684485,5,1,0,2,0,0,45166.17694336236,25000,100000,0,0,1,2
USER_000221,1,2020,5,27459.661371311762,1,0,0,0,0,0,17517.871689224008,0,0,0,0,1,0
USER_003765,1,2020,5,6268.655194764427,3,0,0,1,0,0,-2990.0459103014073,0,50000,0,0,1,1
USER_007531,1,2020,5,4999.270972590736,3,0,0,1,0,0,10930.738716591659,0,50000,0,0,1,1
USER_002032,1,2020,5,31096.766737078047,4,1,1,1,0,0,33192.046702849664,25000,50000,0,0,1,3
USER_008117,1,2020,5,50212.33017180376,7,1,1,2,0,1,65255.206550302624,25000,100000,35000,0,1,4
USER_007002,1,2020,5,31238.7982882299,6,1,1,2,0,0,52034.52143424317,25000,100000,0,0,1,3
USER_001176,1,2020,5,28904.409741834123,4,1,1,1,0,0,42172.64761814013,25000,50000,0,0,1,3
USER_009024,1,2020,5,22437.645939484806,3,0,1,1,0,0,29434.86875486862,0,50000,0,0,1,2
USER_002050,1,2020,5,14744.962141259595,4,1,0,1,0,0,41331.7801428803,25000,50000,0,0,1,2
USER_004487,1,2020,5,43299.6462749761,3,0,0,1,0,0,64488.20216461918,0,50000,0,0,1,1
USER_006355,1,2020,5,23182.74994932333,8,2,1,3,0,1,33704.95113519279,50000,150000,35000,0,1,4
USER_001468,1,2020,5,92982.04725337574,3,0,0,1,0,0,125605.46351297665,0,50000,0,0,1,1
USER_001052,1,2020,5,14609.166855791289,6,1,0,2,0,0,23966.6877918046,25000,100000,0,0,1,2
USER_001692,1,2020,5,54083.70580973377,5,1,1,2,0,0,68281.47304565596,25000,100000,0,0,1,3
USER_001405,1,2020,5,84115.23970462503,1,0,0,0,0,0,143046.17997596925,0,0,0,0,1,0
USER_000503,1,2020,5,35683.183772448196,0,0,0,0,0,0,57474.85943489073,0,0,0,0,0,0
USER_008148,1,2020,5,61548.132337446244,4,1,0,1,0,0,102600.4919942863,25000,50000,0,0,1,2
USER_000324,1,2020,5,47912.424482212016,2,0,0,0,0,0,62345.68089688392,0,0,0,0,1,0
USER_002218,1,2020,5,17811.562224456862,3,0,0,1,0,0,20915.09976448603,0,50000,0,0,1,1
USER_000917,1,2020,5,6268.624423614617,7,1,0,2,0,1,-999.045659614665,25000,100000,35000,0,1,3
USER_005028,1,2020,5,8912.48238703525,2,0,0,0,0,0,2867.871338210527,0,0,0,0,1,0
USER_004502,1,2020,5,33928.532514351784,7,1,1,2,0,1,67829.06857477644,25000,100000,35000,0,1,4
USER_003450,1,2020,5,42116.32922258474,8,2,1,3,0,1,63395.90245780416,50000,150000,35000,0,1,4
USER_001745,1,2020,5,21854.919639686144,5,1,1,2,0,0,54854.18766425774,25000,100000,0,0,1,3
USER_004495,1,2020,5,14910.265545693801,1,0,0,0,0,0,15268.321237739317,0,0,0,0,1,0
USER_005533,1,2020,5,70805.11611074963,2,0,0,0,0,0,115744.8471635048,0,0,0,0,1,0
USER_007401,1,2020,5,31827.92139819883,4,1,1,1,0,0,64749.304831169764,25000,50000,0,0,1,3
USER_009906,1,2020,5,44033.4494403973,7,1,1,2,0,1,53384.63483733726,25000,100000,35000,0,1,4
USER_003226,1,2020,5,316515.3026908552,5,1,1,2,0,0,486941.2662487787,25000,100000,0,0,1,3
USER_002943,1,2020,5,16645.90446291623,2,0,0,0,0,0,17168.17393335377,0,0,0,0,1,0
USER_005679,1,2020,5,21242.902939713782,1,0,0,0,0,0,40127.14902368272,0,0,0,0,1,0
USER_008099,1,2020,5,34310.00093527681,5,1,0,2,0,0,70890.40423418363,25000,100000,0,0,1,2
USER_007219,1,2020,5,20935.19008914777,5,1,1,2,0,0,38971.54594949736,25000,100000,0,0,1,3
USER_005761,1,2020,5,35694.02850689665,9,2,1,3,0,1,39928.05343039635,50000,150000,35000,0,1,4
USER_002087,1,2020,5,33615.43901953167,6,1,1,2,0,0,38637.270487370995,25000,100000,0,0,1,3
USER_003321,1,2020,5,5718.358457248459,3,0,0,1,0,0,12889.146433813708,0,50000,0,0,1,1
USER_001414,1,2020,5,35121.90285850931,3,0,0,1,0,0,49681.15418107989,0,50000,0,0,1,1
USER_004986,1,2020,5,20946.761439419948,2,0,0,0,0,0,19602.295283844513,0,0,0,0,1,0
USER_009686,1,2020,5,23554.37089637489,4,1,0,1,0,0,28687.23347012321,25000,50000,0,0,1,2
USER_006007,1,2020,5,143711.54059381288,8,2,1,3,0,1,209738.13477536218,50000,150000,35000,0,1,4
USER_001760,1,2020,5,8972.498738628685,4,1,0,1,0,0,13375.536933768299,25000,50000,0,0,1,2
USER_007295,1,2020,5,59191.65610259265,5,1,0,2,0,0,97518.7087526368,25000,100000,0,0,1,2
USER_004512,1,2020,5,49669.401520115105,2,0,0,0,0,0,78874.23107741139,0,0,0,0,1,0
USER_008648,1,2020,5,51688.13552304349,3,0,1,1,0,0,78157.43164704487,0,50000,0,0,1,2
USER_009979,1,2020,5,82339.23424865189,2,0,1,0,0,0,116331.30692162587,0,0,0,0,1,1
USER_001715,1,2020,5,60885.47527422302,3,0,0,1,0,0,74359.65151427226,0,50000,0,0,1,1
USER_001239,1,2020,5,68540.82702943982,5,1,0,2,0,0,85232.59248382898,25000,100000,0,0,1,2
USER_009959,1,2020,5,19079.10068604082,8,2,0,3,0,1,17041.273240113027,50000,150000,35000,0,1,3
USER_006039,1,2020,5,45204.441025252665,4,1,0,1,0,0,53697.05108876254,25000,50000,0,0,1,2
USER_008012,1,2020,5,13078.505095899442,4,1,0,1,0,0,22166.864992646115,25000,50000,0,0,1,2
USER_004672,1,2020,5,27808.172943344664,4,1,1,1,0,0,50454.271167687795,25000,50000,0,0,1,3
USER_007856,1,2020,5,38522.48695407134,6,1,1,2,0,0,59066.02394851332,25000,100000,0,0,1,3
USER_006586,1,2020,5,10988.127471587899,3,0,0,1,0,0,42026.00720023681,0,50000,0,0,1,1
USER_007414,1,2020,5,15353.375744838488,3,0,0,1,0,0,10486.324643358967,0,50000,0,0,1,1
USER_003325,1,2020,5,71264.79704172784,4,1,0,1,0,0,123430.22226704453,25000,50000,0,0,1,2
USER_006147,1,2020,5,10064.967286787552,3,0,0,1,0,0,39353.508095123005,0,50000,0,0,1,1
USER_004594,1,2020,5,26227.04280057986,9,2,1,3,0,1,56337.663135058574,50000,150000,35000,0,1,4
USER_005009,1,2020,5,50410.73021126096,4,1,1,1,0,0,74779.77700626139,25000,50000,0,0,1,3
USER_000569,1,2020,5,13521.16646104261,8,2,1,3,0,1,-3215.5522808247515,50000,150000,35000,0,1,4
USER_003692,1,2020,5,39212.554346683675,5,1,1,2,0,0,67699.07997444685,25000,100000,0,0,1,3
USER_007674,1,2020,5,98056.4019327723,7,1,1,2,0,1,163145.11955619493,25000,100000,35000,0,1,4
USER_001666,1,2020,5,25156.17466693986,7,1,0,2,0,1,47310.84799290379,25000,100000,35000,0,1,3
USER_003055,1,2020,5,9691.950571092528,3,0,0,1,0,0,20914.235098303376,0,50000,0,0,1,1
USER_003953,1,2020,5,46283.75393381541,2,0,0,0,0,0,55041.22120249092,0,0,0,0,1,0
USER_002035,1,2020,5,61641.774934498186,6,1,0,2,0,0,91982.1178982665,25000,100000,0,0,1,2
USER_005176,1,2020,5,39982.37572573919,0,0,0,0,0,0,47518.76228508264,0,0,0,0,0,0
USER_004019,1,2020,5,144089.25059754433,4,1,1,1,0,0,207610.65336515856,25000,50000,0,0,1,3
USER_002786,1,2020,5,16673.384435196647,11,2,2,4,1,1,7554.724055303177,50000,200000,35000,40000,1,5
USER_006476,1,2020,5,38501.520227063134,2,0,0,0,0,0,59479.19807704365,0,0,0,0,1,0
USER_002315,1,2020,5,33398.68483835729,5,1,0,2,0,0,59414.0063592294,25000,100000,0,0,1,2
USER_003415,1,2020,5,77363.5606437273,9,2,1,3,0,1,109787.4593150404,50000,150000,35000,0,1,4
USER_008796,1,2020,5,28537.45616301822,4,1,1,1,0,0,42406.514290825784,25000,50000,0,0,1,3
USER_000708,1,2020,5,28098.10056856871,0,0,0,0,0,0,40066.88105567784,0,0,0,0,0,0
USER_004806,1,2020,5,30378.02822891709,1,0,0,0,0,0,33937.482499544094,0,0,0,0,1,0
USER_000677,1,2020,5,33741.38468731041,3,0,0,1,0,0,46925.83374124882,0,50000,0,0,1,1
USER_008921,1,2020,5,70225.81198195329,5,1,0,2,0,0,112634.01334206409,25000,100000,0,0,1,2
USER_001971,1,2020,5,246329.03521255247,1,0,0,0,0,0,360548.5272404761,0,0,0,0,1,0
USER_006548,1,2020,5,51489.51562302392,5,1,1,2,0,0,80702.98082918681,25000,100000,0,0,1,3
USER_008783,1,2020,5,11393.120523632704,2,0,0,0,0,0,18897.432699017972,0,0,0,0,1,0
USER_003128,1,2020,5,17891.696525158568,5,1,0,2,0,0,43694.76210017407,25000,100000,0,0,1,2
USER_006488,1,2020,5,75570.7727391301,6,1,1,2,0,0,115065.009014371,25000,100000,0,0,1,3
USER_002024,1,2020,5,43053.80137947736,8,2,1,3,0,1,75575.16114634386,50000,150000,35000,0,1,4
USER_005312,1,2020,5,97794.04382777905,2,0,0,0,0,0,137345.8007896587,0,0,0,0,1,0
USER_004438,1,2020,5,99834.8411077212,9,2,1,3,0,1,164444.51830761618,50000,150000,35000,0,1,4
USER_007473,1,2020,5,39318.284257918596,0,0,0,0,0,0,50534.09002910524,0,0,0,0,0,0
USER_007456,1,2020,5,40707.00510493059,5,1,1,2,0,0,64622.98179114151,25000,100000,0,0,1,3
USER_008287,1,2020,5,93569.5178688446,4,1,0,1,0,0,128019.19914477882,25000,50000,0,0,1,2
USER_005049,1,2020,5,148042.69819603304,1,0,0,0,0,0,218405.47657423076,0,0,0,0,1,0
USER_003950,1,2020,5,60759.38298463572,5,1,1,2,0,0,100335.96586960388,25000,100000,0,0,1,3
USER_001216,1,2020,5,20165.86429386534,7,1,0,2,0,1,39213.635925427945,25000,100000,35000,0,1,3
USER_004802,1,2020,5,2958.1682745709495,0,0,0,0,0,0,475.4874963179618,0,0,0,0,0,0
USER_003537,1,2020,5,144935.49052118536,7,1,1,2,0,1,222417.7665817639,25000,100000,35000,0,1,4
USER_002428,1,2020,5,104617.65572862266,2,0,0,0,0,0,162327.5221703878,0,0,0,0,1,0
USER_000035,1,2020,5,23509.690241833458,4,1,0,1,0,0,25907.830777520896,25000,50000,0,0,1,2
USER_006620,1,2020,5,28686.543829708386,7,1,1,2,0,1,38516.55997900554,25000,100000,35000,0,1,4
USER_007416,1,2020,5,29406.48464362221,3,0,0,1,0,0,36109.36056651629,0,50000,0,0,1,1
USER_003942,1,2020,5,105386.35217373002,1,0,0,0,0,0,156700.98050659543,0,0,0,0,1,0
USER_004208,1,2020,5,28569.011326598476,5,1,1,2,0,0,53374.56065884491,25000,100000,0,0,1,3
USER_005620,1,2020,5,16641.14528841961,7,1,1,2,0,1,20203.522147768952,25000,100000,35000,0,1,4
USER_009136,1,2020,5,214291.29838366035,5,1,1,2,0,0,320496.4892045914,25000,100000,0,0,1,3
USER_006248,1,2020,5,33713.238238068334,5,1,0,2,0,0,47144.78506309506,25000,100000,0,0,1,2
USER_008276,1,2020,5,27023.736105034226,2,0,0,0,0,0,34697.91795183464,0,0,0,0,1,0
USER_005743,1,2020,5,83829.05487600065,3,0,0,1,0,0,132324.28442040167,0,50000,0,0,1,1
USER_003905,1,2020,5,17014.94505059365,2,0,0,0,0,0,35779.098717072106,0,0,0,0,1,0
USER_000392,1,2020,5,5025.921290298991,3,0,0,1,0,0,4625.752541859987,0,50000,0,0,1,1
USER_007081,1,2020,5,62454.558255612574,0,0,0,0,0,0,90185.93916867334,0,0,0,0,0,0
USER_001656,1,2020,5,39491.432260163994,1,0,0,0,0,0,76019.81541974911,0,0,0,0,1,0
USER_005030,1,2020,5,10976.315490660583,4,1,0,1,0,0,12960.345170023327,25000,50000,0,0,1,2
USER_007132,1,2020,5,79850.43958513267,6,1,1,2,0,0,117669.93372550268,25000,100000,0,0,1,3
USER_006914,1,2020,5,24988.83662330278,3,0,0,1,0,0,41075.810922058445,0,50000,0,0,1,1
USER_004382,1,2020,5,73152.1807590726,2,0,0,0,0,0,112384.35045615265,0,0,0,0,1,0
USER_003400,1,2020,5,31697.69695599444,7,1,1,2,0,1,34600.664333968656,25000,100000,35000,0,1,4
USER_006610,1,2020,5,16520.35378991042,3,0,0,1,0,0,27882.20608297602,0,50000,0,0,1,1
USER_005937,1,2020,5,12160.877067155243,4,1,0,1,0,0,14284.37749856708,25000,50000,0,0,1,2
USER_009481,1,2020,5,36917.128364032265,10,2,2,4,1,1,50645.46484746243,50000,200000,35000,40000,1,5
USER_007573,1,2020,5,355698.4516168697,7,1,1,2,0,1,538112.6264763931,25000,100000,35000,0,1,4
USER_000452,1,2020,5,17435.87514702037,4,1,0,1,0,0,20319.206186042626,25000,50000,0,0,1,2
USER_003492,1,2020,5,26698.834936058225,5,1,1,2,0,0,39741.85904833854,25000,100000,0,0,1,3
USER_000120,1,2020,5,61515.902672978205,1,0,0,0,0,0,100734.02927203219,0,0,0,0,1,0
USER_006794,1,2020,5,53272.68326574541,6,1,1,2,0,0,91539.79282406194,25000,100000,0,0,1,3
USER_009460,1,2020,5,30262.356876657148,5,1,1,2,0,0,45933.76296494926,25000,100000,0,0,1,3
USER_004238,1,2020,5,153876.98330274542,9,2,1,3,0,1,236258.3313211802,50000,150000,35000,0,1,4
USER_001343,1,2020,5,61801.57727854588,8,2,0,3,0,1,89182.26803027255,50000,150000,35000,0,1,3
USER_000180,1,2020,5,114984.8781561784,8,2,1,3,0,1,163352.81960148897,50000,150000,35000,0,1,4
USER_007907,1,2020,5,41467.89726295087,5,1,0,2,0,0,71581.07344481998,25000,100000,0,0,1,2
USER_007760,1,2020,5,36898.06451173472,10,2,2,4,1,1,63854.15006069427,50000,200000,35000,40000,1,5
USER_005842,1,2020,5,23621.03116533618,5,1,1,2,0,0,45655.91868097478,25000,100000,0,0,1,3
USER_009295,1,2020,5,52770.5330491645,3,0,0,1,0,0,69680.48082903853,0,50000,0,0,1,1
USER_004255,1,2020,5,56509.47234173395,4,1,0,1,0,0,82556.26650227983,25000,50000,0,0,1,2
USER_005593,1,2020,5,21285.049476078624,9,2,1,3,0,1,33871.57860957833,50000,150000,35000,0,1,4
USER_008161,1,2020,5,146555.78127634333,7,1,1,2,0,1,216795.8759379135,25000,100000,35000,0,1,4
USER_008966,1,2020,5,31430.740810718446,7,1,1,2,0,1,21290.29363940781,25000,100000,35000,0,1,4
USER_004797,1,2020,5,19539.215412564634,3,0,0,1,0,0,43541.776669965315,0,50000,0,0,1,1
USER_002941,1,2020,5,52752.13539838661,4,1,0,1,0,0,86913.97875786391,25000,50000,0,0,1,2
USER_005391,1,2020,5,34237.19559909381,6,1,1,2,0,0,45702.53787280224,25000,100000,0,0,1,3
USER_000646,1,2020,5,28295.990362629367,7,1,1,2,0,1,38623.827054880334,25000,100000,35000,0,1,4
USER_006888,1,2020,5,14967.24463634358,2,0,0,0,0,0,21394.17279188797,0,0,0,0,1,0
USER_003569,1,2020,5,14645.166502436163,2,0,0,0,0,0,16348.823561746634,0,0,0,0,1,0
USER_000478,1,2020,5,3505.2442046654623,3,0,0,1,0,0,8952.101155345385,0,50000,0,0,1,1
USER_005395,1,2020,5,113948.50885875494,4,1,1,1,0,0,176247.5912931395,25000,50000,0,0,1,3
USER_004083,1,2020,5,16907.222269427097,2,0,0,0,0,0,23259.452522006424,0,0,0,0,1,0
USER_000344,1,2020,5,61299.95410327175,5,1,1,2,0,0,95956.1748732157,25000,100000,0,0,1,3
USER_006831,1,2020,5,42290.21263928204,0,0,0,0,0,0,80195.13275154987,0,0,0,0,0,0
USER_000554,1,2020,5,25794.62715706796,4,1,0,1,0,0,36867.67319941555,25000,50000,0,0,1,2
USER_003390,1,2020,5,61603.816011486575,5,1,0,2,0,0,110863.33034393612,25000,100000,0,0,1,2
USER_002584,1,2020,5,16161.789895522303,7,1,0,2,0,1,5.9952299705655605,25000,100000,35000,0,1,3
USER_007881,1,2020,5,418244.8140437836,3,0,1,1,0,0,633021.273365297,0,50000,0,0,1,2
USER_000471,1,2020,5,102842.30640036092,6,1,1,2,0,0,133100.6817335365,25000,100000,0,0,1,3
USER_001993,1,2020,5,174105.1301866142,2,0,0,0,0,0,259294.51437835538,0,0,0,0,1,0
USER_007150,1,2020,5,57318.81094368381,7,1,1,2,0,1,96734.63599422734,25000,100000,35000,0,1,4
USER_009875,1,2020,5,34218.74723072628,10,2,2,4,1,1,62377.93739174481,50000,200000,35000,40000,1,5
USER_006715,1,2020,5,7002.391799364704,6,1,0,2,0,0,4587.674528021888,25000,100000,0,0,1,2
USER_006651,1,2020,5,35213.5834053791,5,1,0,2,0,0,61000.53823114867,25000,100000,0,0,1,2
USER_008174,1,2020,5,180202.53389221232,6,1,1,2,0,0,267069.0400077182,25000,100000,0,0,1,3
USER_007837,1,2020,5,18639.041177971474,4,1,0,1,0,0,29458.94593646523,25000,50000,0,0,1,2
USER_000619,1,2020,5,276934.74493285763,3,0,0,1,0,0,406488.98537688213,0,50000,0,0,1,1
USER_009071,1,2020,5,93707.37784393955,5,1,1,2,0,0,147452.74636076106,25000,100000,0,0,1,3
USER_006865,1,2020,5,503435.63545611274,3,0,0,1,0,0,744196.8071228629,0,50000,0,0,1,1
USER_006791,1,2020,5,218243.7433966995,3,0,0,1,0,0,330935.256999774,0,50000,0,0,1,1
USER_005016,1,2020,5,52299.98462689396,6,1,1,2,0,0,86685.1906803984,25000,100000,0,0,1,3
USER_008927,1,2020,5,33950.91049586918,4,1,1,1,0,0,59261.39990048201,25000,50000,0,0,1,3
USER_004050,1,2020,5,26521.369567086727,0,0,0,0,0,0,25105.14277725459,0,0,0,0,0,0
USER_006385,1,2020,5,22447.247297517686,7,1,0,2,0,1,30611.365577739907,25000,100000,35000,0,1,3
USER_007055,1,2020,5,49469.119381882345,3,0,0,1,0,0,69369.14526742442,0,50000,0,0,1,1
USER_006062,1,2020,5,1412.4938927296475,3,0,0,1,0,0,5768.201301614612,0,50000,0,0,1,1
USER_003591,1,2020,5,87617.15444763743,4,1,0,1,0,0,131540.89377995103,25000,50000,0,0,1,2
USER_008890,1,2020,5,30069.767430722895,7,1,1,2,0,1,34748.901870796275,25000,100000,35000,0,1,4
USER_008370,1,2020,5,189564.07229099204,2,0,0,0,0,0,272312.17962471576,0,0,0,0,1,0
USER_000508,1,2020,5,234367.83162785033,6,1,1,2,0,0,345073.6417610329,25000,100000,0,0,1,3
USER_000464,1,2020,5,22823.190091435106,2,0,0,0,0,0,35691.756796935144,0,0,0,0,1,0
USER_008089,1,2020,5,54349.26311182339,9,2,1,3,0,1,78003.60131063224,50000,150000,35000,0,1,4
USER_002422,1,2020,5,21239.648083748143,3,0,0,1,0,0,19506.15543668757,0,50000,0,0,1,1
USER_008500,1,2020,5,34166.884942124714,4,1,0,1,0,0,32113.039013000747,25000,50000,0,0,1,2
USER_001828,1,2020,5,4214.675393601933,3,0,0,1,0,0,-1426.4382622232506,0,50000,0,0,1,1
USER_003789,1,2020,5,9581.455528906165,4,1,0,1,0,0,20475.29113943729,25000,50000,0,0,1,2
USER_005408,1,2020,5,66852.39729718394,3,0,0,1,0,0,82885.81614332517,0,50000,0,0,1,1
USER_008347,1,2020,5,119017.89436006614,1,0,0,0,0,0,165373.8729912144,0,0,0,0,1,0
USER_002990,1,2020,5,49804.772873273854,1,0,0,0,0,0,72301.26057023476,0,0,0,0,1,0
USER_006961,1,2020,5,41294.66470689626,8,2,1,3,0,1,52056.261104598496,50000,150000,35000,0,1,4
USER_000794,1,2020,5,37331.885871074264,4,1,1,1,0,0,57120.02289374218,25000,50000,0,0,1,3
USER_005453,1,2020,5,137590.92173306682,1,0,0,0,0,0,217541.8273299432,0,0,0,0,1,0
USER_006511,1,2020,5,14912.649888953094,0,0,0,0,0,0,20981.78767124863,0,0,0,0,0,0
USER_002171,1,2020,5,27341.070170438466,1,0,0,0,0,0,62773.97728033125,0,0,0,0,1,0
USER_001123,1,2020,5,45022.140160272895,3,0,0,1,0,0,55053.154110016796,0,50000,0,0,1,1
USER_006124,1,2020,5,39284.020991537,1,0,0,0,0,0,59817.594827694666,0,0,0,0,1,0
USER_005369,1,2020,5,96572.44116186522,5,1,1,2,0,0,152110.03363533007,25000,100000,0,0,1,3
USER_009372,1,2020,5,9775.94623367227,1,0,0,0,0,0,4664.434197691469,0,0,0,0,1,0
USER_003398,1,2020,5,49268.60390084277,6,1,0,2,0,0,66754.7768754624,25000,100000,0,0,1,2
USER_002414,1,2020,5,36032.8071111551,4,1,1,1,0,0,57438.258432167444,25000,50000,0,0,1,3
USER_003399,1,2020,5,51739.70929499752,6,1,0,2,0,0,93279.32153160524,25000,100000,0,0,1,2
USER_004494,1,2020,5,81169.04449468775,7,1,1,2,0,1,140310.9589911903,25000,100000,35000,0,1,4
